          21
          37
  0.1000000      0.1000000      0.1000000      0.1000000    
   1.500000       1.500000       1.500000    
  4.0000002E-03  3.9999999E-02  7.9999998E-02
   500.0000    
  0.6300676    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  6.9832571E-02  0.1391934      0.2076137      0.2746281      0.3397760      0.4026040      0.4626675      0.5195332      0.5727816      0.6220102      0.6668354      0.7068973      0.7418620      0.7714255      0.7953175      0.8133053      0.8251965      0.8308429      0.8301433      0.8230465      0.8095537      0.7897190      0.7636515      0.7315153      0.6935291      0.6499647      0.6011456      0.5474443      0.4892796      0.4271119      0.3614398      0.2927952      0.2217379      0.1488509      7.4734345E-02  0.0000000E+00
  0.0000000E+00  0.1351339      0.2694605      0.4021704      0.5324517      0.6594909      0.7824717      0.9005775       1.012994       1.118908       1.217520       1.308044       1.389717       1.461806       1.523620       1.574518       1.613924       1.641332       1.656323       1.658573       1.647865       1.624096       1.587283       1.537572       1.475235       1.400672       1.314412       1.217103       1.109509      0.9924981      0.8670368      0.7341744      0.5950338      0.4507978      0.3026980      0.1520017      0.0000000E+00
  0.0000000E+00  0.1953323      0.3896562      0.5819501      0.7711772      0.9562807       1.136178       1.309757       1.475878       1.633372       1.781051       1.917710       2.042140       2.153149       2.249568       2.330281       2.394248       2.440521       2.468282       2.476855       2.465739       2.434623       2.383408       2.312217       2.221397       2.111529       1.983411       1.838054       1.676664       1.500619       1.311452       1.110823      0.9004953      0.6823182      0.4582020      0.2301016      0.0000000E+00
  0.0000000E+00  0.2501555      0.4992193      0.7460725      0.9895642       1.228496       1.461610       1.687579       1.904999       2.112389       2.308191       2.490777       2.658470       2.809556       2.942316       3.055061       3.146166       3.214116       3.257553       3.275320       3.266514       3.230517       3.167040       3.076143       2.958246       2.814131       2.644926       2.452080       2.237327       2.002648       1.750224       1.482391       1.201598      0.9103730      0.6112925      0.3069617      0.0000000E+00
  0.0000000E+00  0.2995942      0.5981034      0.8944019       1.187312       1.475579       1.757851       2.032660       2.298400       2.553329       2.795554       3.023041       3.233631       3.425060       3.595001       3.741104       3.861060       3.952667       4.013900       4.042995       4.038523       3.999473       3.925302       3.815989       3.672043       3.494512       3.284945       3.045344       2.778102       2.485919       2.171722       1.838594       1.489696       1.128219      0.7573456      0.3802305      0.0000000E+00
  0.0000000E+00  0.3438062      0.6865892       1.027274       1.364715       1.697665       2.024740       2.344391       2.654877       2.954247       3.240322       3.510695       3.762741       3.993643       4.200428       4.380037       4.529398       4.645521       4.725609       4.767174       4.768166       4.727090       4.643113       4.516131       4.346799       4.136520       3.887393       3.602121       3.283901       2.936289       2.563071       2.168131       1.755353       1.328537      0.8913623      0.4473717      0.0000000E+00
  0.0000000E+00  0.3829852      0.7650284       1.145126       1.522195       1.895025       2.262243       2.622269       2.973280       3.313172       3.639536       3.949642       4.240442       4.508585       4.750465       4.962289       5.140174       5.280283       5.378963       5.432930       5.439426       5.396429       5.302798       5.158382       4.964059       4.721713       4.434135       4.104897       3.738152       3.338445       2.910507       2.459066       1.988703       1.503737       1.008189      0.5057797      0.0000000E+00
  0.0000000E+00  0.4171992      0.8335220       1.248029       1.659691       2.067347       2.469649       2.865016       3.251582       3.627143       3.989123       4.334533       4.659960       4.961578       5.235182       5.476266       5.680141       5.842097       5.957597       6.022511       6.033356       5.987569       5.883736       5.721731       5.502769       5.229346       4.905107       4.534628       4.123155       3.676314       3.199833       2.699281       2.179866       1.646305       1.102767      0.5529109      0.0000000E+00
  0.0000000E+00  0.4461978      0.8915448       1.335129       1.775950       2.212873       2.644574       3.069480       3.485708       3.890999       4.282662       4.657524       5.011887       5.341527       5.641720       5.907312       6.132854       6.312789       6.441719       6.514693       6.527533       6.477201       6.362100       6.182251       5.939333       5.636594       5.278651       4.871187       4.420602       3.933635       3.416991       2.877012       2.319427       1.749185       1.170400      0.5864204      0.0000000E+00
  0.0000000E+00  0.4692132      0.9375475       1.404067       1.867757       2.327476       2.781899       3.229457       3.668259       4.096024       4.509999       4.906893       5.282818       5.633255       5.953071       6.236569       6.477643       6.669986       6.807411       6.884241       6.895722       6.838490       6.710927       6.513357       6.248057       5.919127       5.532211       5.094114       4.612359       4.094717       3.548765       2.981484       2.398960       1.806190       1.207034      0.6043025      0.0000000E+00
  0.0000000E+00  0.4847803      0.9685987       1.450446       1.929245       2.403809       2.872785       3.334587       3.787322       4.228701       4.655959       5.065752       5.454097       5.816303       6.146963       6.440004       6.688815       6.886490       7.026212       7.101742       7.107969       7.041437       6.900729       6.686632       6.402128       6.052193       5.643451       5.183721       4.681487       4.145367       3.583594       3.003579       2.411561       1.812399       1.209517      0.6050224      0.0000000E+00
  0.0000000E+00  0.4906310      0.9801779       1.467520       1.951484       2.430806       2.904080       3.369692       3.825741       4.269952       4.699580       5.111302       5.501138       5.864353       6.195442       6.488145       6.735569       6.930441       7.065541       7.134313       7.131600       7.054161       6.900998       6.673494       6.375351       6.012338       5.591886       5.122574       4.613561       4.073995       3.512467       2.936542       2.352381       1.764528       1.175842      0.5876334      0.0000000E+00
  0.0000000E+00  0.4837381      0.9662588       1.446319       1.922641       2.393876       2.858559       3.315048       3.761444       4.195513       4.614570       5.015388       5.394090       5.746051       6.065857       6.347295       6.583464       6.767023       6.890660       6.947845       6.933738       6.845589       6.682987       6.447943       6.144777       5.779830       5.361026       4.897333       4.398171       3.872818       3.329851       2.776669       2.219121       1.661275       1.105354      0.5518755      0.0000000E+00
  0.0000000E+00  0.4605967      0.9198704       1.376484       1.829082       2.276258       2.716514       3.148210       3.569486       3.978185       4.371758       4.747149       5.100711       5.428092       5.724174       5.983062       6.198164       6.362420       6.468807       6.511235       6.485501       6.389534       6.223550       5.990084       5.693839       5.341381       4.940700       4.500669       4.030485       3.539083       3.034615       2.523983       2.012489       1.503609      0.9989248      0.4982546      0.0000000E+00
  0.0000000E+00  0.4178168      0.8342782       1.248026       1.657694       2.061888       2.459146       2.847892       3.226374       3.592594       3.944220       4.278489       4.592117       4.881205       5.141158       5.366683       5.551832       5.690207       5.775481       5.802443       5.767723       5.669956       5.509883       5.290318       5.015990       4.693239       4.329603       3.933328       3.512847       3.076270       2.630897       2.182817       1.736580       1.294994      0.8590614      0.4280879      0.0000000E+00
  0.0000000E+00  0.3530337      0.7047955       1.054019       1.399444       1.739789       2.073733       2.399868       2.716655       3.022361       3.314993       3.592213       3.851262       4.088879       4.301230       4.483896       4.631905       4.739897       4.802665       4.816171       4.777932       4.687184       4.544948       4.353968       4.118557       3.844319       3.537791       3.206035       2.856200       2.495090       2.128770       1.762226       1.399093       1.041489      0.6899469      0.3435118      0.0000000E+00
