          21
          37
  0.1000000      0.1000000      0.1000000      0.1000000    
   1.500000       1.800000       1.500000    
  9.9999997E-06  1.0000000E-03  9.9999997E-05
   10.00000    
  0.9685119    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  2.6824616E-04  5.3446286E-04  7.9662120E-04  1.0527236E-03  1.3008188E-03  1.5390159E-03  1.7654998E-03  1.9785454E-03  2.1765302E-03  2.3579458E-03  2.5214111E-03  2.6656815E-03  2.7896592E-03  2.8924008E-03  2.9731255E-03  3.0312187E-03  3.0662389E-03  3.0779229E-03  3.0661812E-03  3.0311053E-03  2.9729628E-03  2.8921976E-03  2.7894245E-03  2.6654275E-03  2.5211491E-03  2.3576885E-03  2.1762901E-03  1.9783331E-03  1.7653232E-03  1.5388809E-03  1.3007274E-03  1.0526739E-03  7.9660607E-04  5.3447089E-04  2.6826092E-04  0.0000000E+00
  0.0000000E+00  5.3202792E-04  1.0600223E-03  1.5799565E-03  2.0878648E-03  2.5798746E-03  3.0522351E-03  3.5013440E-03  3.9237798E-03  4.3163244E-03  4.6759876E-03  5.0000306E-03  5.2859900E-03  5.5316882E-03  5.7352614E-03  5.8951629E-03  6.0101794E-03  6.0794437E-03  6.1024325E-03  6.0789771E-03  6.0092644E-03  5.8938279E-03  5.7335529E-03  5.5296663E-03  5.2837227E-03  4.9975934E-03  4.6734624E-03  4.3137958E-03  3.9213286E-03  3.4990488E-03  3.0501655E-03  2.5780909E-03  2.0864122E-03  1.5788657E-03  1.0593068E-03  5.3168228E-04  0.0000000E+00
  0.0000000E+00  7.8396843E-04  1.5619837E-03  2.3281071E-03  3.0764907E-03  3.8014250E-03  4.4973795E-03  5.1590465E-03  5.7813805E-03  6.3596405E-03  6.8894201E-03  7.3666885E-03  7.7878176E-03  8.1496062E-03  8.4493076E-03  8.6846473E-03  8.8538527E-03  8.9556491E-03  8.9892717E-03  8.9544803E-03  8.8515524E-03  8.6812899E-03  8.4449984E-03  8.1444876E-03  7.7820569E-03  7.3604691E-03  6.8829386E-03  6.3531031E-03  5.7749953E-03  5.1530101E-03  4.4918763E-03  3.7966175E-03  3.0725140E-03  2.3250643E-03  1.5599416E-03  7.8295456E-04  0.0000000E+00
  0.0000000E+00  1.0170505E-03  2.0263672E-03  3.0202405E-03  3.9910781E-03  4.9314676E-03  5.8342302E-03  6.6924761E-03  7.4996632E-03  8.2496349E-03  8.9366827E-03  9.5555736E-03  1.0101610E-02  1.0570640E-02  1.0959109E-02  1.1264079E-02  1.1483248E-02  1.1614976E-02  1.1658277E-02  1.1612858E-02  1.1479082E-02  1.1257996E-02  1.0951301E-02  1.0561355E-02  1.0091141E-02  9.5442524E-03  8.9248624E-03  8.2376860E-03  7.4879560E-03  6.6813729E-03  5.8240653E-03  4.9225464E-03  3.9836606E-03  3.0145303E-03  2.0225076E-03  1.0151181E-03  0.0000000E+00
  0.0000000E+00  1.2247210E-03  2.4401180E-03  3.6369003E-03  4.8059179E-03  5.9382399E-03  7.0252158E-03  8.0585498E-03  9.0303570E-03  9.9332277E-03  1.0760286E-02  1.1505238E-02  1.2162426E-02  1.2726856E-02  1.3194263E-02  1.3561105E-02  1.3824634E-02  1.3982874E-02  1.4034662E-02  1.3979637E-02  1.3818260E-02  1.3551792E-02  1.3182296E-02  1.2712620E-02  1.2146366E-02  1.1487855E-02  1.0742120E-02  9.9148387E-03  9.0123145E-03  8.0414098E-03  7.0094992E-03  5.9244162E-03  4.7943941E-03  3.6280025E-03  2.4340840E-03  1.2216873E-03  0.0000000E+00
  0.0000000E+00  1.4010533E-03  2.7914289E-03  4.1604899E-03  5.4977629E-03  6.7930226E-03  8.0363723E-03  9.2183100E-03  1.0329821E-02  1.1362427E-02  1.2308262E-02  1.3160128E-02  1.3911560E-02  1.4556857E-02  1.5091136E-02  1.5510370E-02  1.5811410E-02  1.5992016E-02  1.6050864E-02  1.5987555E-02  1.5802627E-02  1.5497537E-02  1.5074652E-02  1.4537235E-02  1.3889413E-02  1.3136141E-02  1.2283176E-02  1.1337021E-02  1.0304874E-02  9.1945855E-03  8.0145905E-03  6.7738420E-03  5.4817488E-03  4.1481052E-03  2.7830128E-03  1.3968123E-03  0.0000000E+00
  0.0000000E+00  1.5409174E-03  3.0700795E-03  4.5757787E-03  6.0464903E-03  7.4709607E-03  8.8382969E-03  1.0138052E-02  1.1360299E-02  1.2495717E-02  1.3535659E-02  1.4472214E-02  1.5298268E-02  1.6007563E-02  1.6594740E-02  1.7055376E-02  1.7386017E-02  1.7584218E-02  1.7648522E-02  1.7578520E-02  1.7374801E-02  1.7038979E-02  1.6573679E-02  1.5982490E-02  1.5269957E-02  1.4441540E-02  1.3503570E-02  1.2463201E-02  1.1328354E-02  1.0107654E-02  8.8103712E-03  7.4463463E-03  6.0259216E-03  4.5598536E-03  3.0592436E-03  1.5354492E-03  0.0000000E+00
  0.0000000E+00  1.6401401E-03  3.2677571E-03  4.8703803E-03  6.4357361E-03  7.9518389E-03  9.4070891E-03  1.0790361E-02  1.2091087E-02  1.3299350E-02  1.4405943E-02  1.5402447E-02  1.6281301E-02  1.7035848E-02  1.7660394E-02  1.8150240E-02  1.8501721E-02  1.8712243E-02  1.8780272E-02  1.8705379E-02  1.8488210E-02  1.8130498E-02  1.7635033E-02  1.7005648E-02  1.6247194E-02  1.5365484E-02  1.4367266E-02  1.3260147E-02  1.2052557E-02  1.0753678E-02  9.3733715E-03  7.9221046E-03  6.4108735E-03  4.8511173E-03  3.2546383E-03  1.6335131E-03  0.0000000E+00
  0.0000000E+00  1.6956415E-03  3.3783247E-03  5.0351513E-03  6.6534211E-03  8.2207397E-03  9.7251087E-03  1.1155020E-02  1.2499544E-02  1.3748433E-02  1.4892169E-02  1.5922047E-02  1.6830267E-02  1.7609943E-02  1.8255195E-02  1.8761177E-02  1.9124117E-02  1.9341335E-02  1.9411262E-02  1.9333467E-02  1.9108627E-02  1.8738542E-02  1.8226115E-02  1.7575316E-02  1.6791156E-02  1.5879661E-02  1.4847803E-02  1.3703452E-02  1.2455323E-02  1.1112903E-02  9.6863834E-03  8.1865769E-03  6.6248421E-03  5.0129960E-03  3.3632277E-03  1.6880101E-03  0.0000000E+00
  0.0000000E+00  1.7055520E-03  3.3980617E-03  5.0645447E-03  6.6922214E-03  8.2686162E-03  9.7816586E-03  1.1219767E-02  1.2571954E-02  1.3827898E-02  1.4978033E-02  1.6013613E-02  1.6926784E-02  1.7710635E-02  1.8359259E-02  1.8867791E-02  1.9232444E-02  1.9450532E-02  1.9520497E-02  1.9441903E-02  1.9215448E-02  1.8842954E-02  1.8327346E-02  1.7672632E-02  1.6883858E-02  1.5967082E-02  1.4929319E-02  1.3778498E-02  1.2523376E-02  1.1173495E-02  9.7391000E-03  8.2310587E-03  6.6607911E-03  5.0401692E-03  3.3814437E-03  1.6971478E-03  0.0000000E+00
  0.0000000E+00  1.6693042E-03  3.3258339E-03  4.9568745E-03  6.5499102E-03  8.0927275E-03  9.5735062E-03  1.0980910E-02  1.2304177E-02  1.3533211E-02  1.4658650E-02  1.5671931E-02  1.6565373E-02  1.7332224E-02  1.7966703E-02  1.8464061E-02  1.8820595E-02  1.9033693E-02  1.9101832E-02  1.9024601E-02  1.8802693E-02  1.8437890E-02  1.7933080E-02  1.7292177E-02  1.6520133E-02  1.5622881E-02  1.4607294E-02  1.3481126E-02  1.2252954E-02  1.0932108E-02  9.5286136E-03  8.0531016E-03  6.5167397E-03  4.9311402E-03  3.3082839E-03  1.6604248E-03  0.0000000E+00
  0.0000000E+00  1.5876874E-03  3.1632173E-03  4.7144904E-03  6.2295995E-03  7.6969196E-03  9.1052046E-03  1.0443673E-02  1.1702089E-02  1.2870844E-02  1.3941038E-02  1.4904528E-02  1.5754012E-02  1.6483078E-02  1.7086225E-02  1.7558947E-02  1.7897734E-02  1.8100102E-02  1.8164622E-02  1.8090902E-02  1.7879609E-02  1.7532459E-02  1.7052181E-02  1.6442522E-02  1.5708201E-02  1.4854857E-02  1.3889027E-02  1.2818090E-02  1.1650199E-02  1.0394233E-02  9.0597179E-03  7.6567600E-03  6.1959741E-03  4.6883980E-03  3.1454179E-03  1.5786788E-03  0.0000000E+00
  0.0000000E+00  1.4628756E-03  2.9145433E-03  4.3438501E-03  5.7398188E-03  7.0917383E-03  8.3892383E-03  9.6223876E-03  1.0781748E-02  1.1858469E-02  1.2844351E-02  1.3731895E-02  1.4514374E-02  1.5185879E-02  1.5741359E-02  1.6176661E-02  1.6488552E-02  1.6674757E-02  1.6733965E-02  1.6665824E-02  1.6470952E-02  1.6150933E-02  1.5708296E-02  1.5146495E-02  1.4469876E-02  1.3683643E-02  1.2793827E-02  1.1807218E-02  1.0731331E-02  9.5743453E-03  8.3450340E-03  7.0527033E-03  5.7071308E-03  4.3184799E-03  2.8972330E-03  1.4541125E-03  0.0000000E+00
  0.0000000E+00  1.2984102E-03  2.5868670E-03  3.8554687E-03  5.0944677E-03  6.2943539E-03  7.4459235E-03  8.5403547E-03  9.5692743E-03  1.0524823E-02  1.1399725E-02  1.2187327E-02  1.2881663E-02  1.3477481E-02  1.3970315E-02  1.4356472E-02  1.4633097E-02  1.4798169E-02  1.4850534E-02  1.4789884E-02  1.4616772E-02  1.4332608E-02  1.3939647E-02  1.3440953E-02  1.2840387E-02  1.2142571E-02  1.1352859E-02  1.0477277E-02  9.5224986E-03  8.4957797E-03  7.4049039E-03  6.2581296E-03  5.0641284E-03  3.8319184E-03  2.5707958E-03  1.2902725E-03  0.0000000E+00
  0.0000000E+00  1.0991403E-03  2.1898521E-03  3.2637487E-03  4.3125772E-03  5.3282855E-03  6.3030776E-03  7.2294869E-03  8.1004240E-03  8.9092348E-03  9.6497629E-03  1.0316375E-02  1.0904021E-02  1.1408264E-02  1.1825316E-02  1.2152062E-02  1.2386085E-02  1.2525684E-02  1.2569875E-02  1.2518411E-02  1.2371760E-02  1.2131119E-02  1.1798399E-02  1.1376199E-02  1.0867791E-02  1.0277089E-02  9.6086217E-03  8.8674957E-03  8.0593573E-03  7.1903504E-03  6.2670587E-03  5.2964734E-03  4.2859316E-03  3.2430631E-03  2.1757339E-03  1.0919906E-03  0.0000000E+00
  0.0000000E+00  8.7112020E-04  1.7355580E-03  2.5866646E-03  3.4178982E-03  4.2228741E-03  4.9954150E-03  5.7295989E-03  6.4198105E-03  7.0607741E-03  7.6476089E-03  8.1758536E-03  8.6415056E-03  9.0410523E-03  9.3714911E-03  9.6303569E-03  9.8157320E-03  9.9262781E-03  9.9612139E-03  9.9203438E-03  9.8040458E-03  9.6132671E-03  9.3495287E-03  9.0148887E-03  8.6119426E-03  8.1437947E-03  7.6140347E-03  7.0267096E-03  6.3862936E-03  5.6976560E-03  4.9660150E-03  4.1969065E-03  3.3961458E-03  2.5697763E-03  1.7240297E-03  8.6528115E-04  0.0000000E+00
