          21
          37
  0.5000000      0.1000000      0.1000000      0.5000000    
   1.500000       1.500000       1.500000    
  5.0000004E-03  4.9999997E-02  0.1700000    
   1000.000    
  0.5281391    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  7.5523078E-02  0.1506275      0.2248884      0.2978793      0.3691715      0.4383340      0.5049332      0.5685337      0.6286991      0.6849941      0.7369863      0.7842492      0.8263660      0.8629340      0.8935694      0.9179131      0.9356374      0.9464513      0.9501087      0.9464144      0.9352311      0.9164863      0.8901769      0.8563752      0.8152318      0.7669791      0.7119315      0.6504854      0.5831170      0.5103783      0.4328921      0.3513448      0.2664779      0.1790790      8.9970767E-02  0.0000000E+00
  0.0000000E+00  0.1412314      0.2818856      0.4213687      0.5590725      0.6943686      0.8266017      0.9550854       1.079097       1.197874       1.310614       1.416477       1.514584       1.604025       1.683869       1.753173       1.810999       1.856426       1.888577       1.906636       1.909874       1.897675       1.869559       1.825205       1.764479       1.687444       1.594380       1.485795       1.362423       1.225226       1.075386      0.9142896      0.7435077      0.5647734      0.3799531      0.1910157      0.0000000E+00
  0.0000000E+00  0.1983396      0.3961262      0.5927813      0.7876987      0.9802301       1.169671       1.355247       1.536099       1.711272       1.879702       2.040212       2.191508       2.332177       2.460701       2.575464       2.674780       2.756923       2.820158       2.862795       2.883232       2.880015       2.851900       2.797904       2.717366       2.609997       2.475921       2.315697       2.130341       1.921315       1.690522       1.440266       1.173213      0.8923398      0.6008776      0.3022478      0.0000000E+00
  0.0000000E+00  0.2486349      0.4968338      0.7441339      0.9900390       1.234000       1.475393       1.713494       1.947452       2.176261       2.398735       2.613482       2.818884       3.013090       3.194007       3.359314       3.506486       3.632828       3.735537       3.811768       3.858723       3.873754       3.854470       3.798854       3.705381       3.573117       3.401806       3.191934       2.944755       2.662287       2.347279       2.003145       1.633879       1.243955      0.8382226      0.4218047      0.0000000E+00
  0.0000000E+00  0.2942746      0.5882306      0.8815327       1.173824       1.464705       1.753708       2.040262       2.323647       2.602952       2.877019       3.144395       3.403290       3.651533       3.886554       4.105372       4.304610       4.480536       4.629125       4.746162       4.827368       4.868552       4.865801       4.815675       4.715414       4.563137       4.357991       4.100278       3.791496       3.434330       3.032573       2.591000       2.115199       1.611389       1.086242      0.5467317      0.0000000E+00
  0.0000000E+00  0.3375599      0.6748342       1.011545       1.347427       1.682216       2.015617       2.347268       2.676674       3.003138       3.325683       3.642965       3.953197       4.254065       4.542677       4.815520       5.068445       5.296699       5.494980       5.657565       5.778472       5.851677       5.871387       5.832353       5.730209       5.561815       5.325522       5.021373       4.651176       4.218477       3.728399       3.187397       2.602962       1.983292       1.337013      0.6729530      0.0000000E+00
  0.0000000E+00  0.3806602      0.7609168       1.140413       1.518866       1.896066       2.271859       2.646093       3.018543       3.388814       3.756234       4.119726       4.477686       4.827861       5.167237       5.491961       5.797273       6.077511       6.326148       6.535919       6.699013       6.807361       6.853003       6.828529       6.727625       6.545600       6.279844       5.930125       5.498711       4.990283       4.411659       3.771364       3.079118       2.345307       1.580541      0.7953380      0.0000000E+00
  0.0000000E+00  0.4252706      0.8498291       1.273064       1.694520       2.113924       2.531168       2.946267       3.359253       3.770072       4.178428       4.583628       4.984413       5.378781       5.763819       6.135561       6.488869       6.817370       7.113465       7.368426       7.572617       7.715826       7.787745       7.778556       7.679709       7.484756       7.190031       6.795099       6.302914       5.719643       5.054210       4.317616       3.522120       2.680437       1.805066      0.9078704      0.0000000E+00
  0.0000000E+00  0.4721963      0.9431771       1.411892       1.877546       2.339651       2.798028       3.252752       3.704054       4.152181       4.597229       5.038944       5.476516       5.908344       6.331820       6.743111       7.136955       7.506543       7.843439       8.137659       8.377856       8.551739       8.646621       8.650184       8.551514       8.342328       8.017960       7.577951       7.026237       6.370842       5.623192       4.797095       3.907566       2.969667       1.997554       1.003923      0.0000000E+00
